,wave.pagetitle,wave.pageurl,wave.time,wave.allitemcount,wave.totalelements,wave.waveurl,wave.error.count,wave.contrast.count,wave.alert.count,wave.feature.count,wave.structure.count,wave.aria.count,ipeds.schoolname,ipeds.city,ipeds.state,ipeds.degrees_awarded.predominant,ipeds.degrees_awarded.highest,ipeds.ownership,ipeds.admission_rate.overall,ipeds.online_only,ipeds.attendance.academic_year,ipeds.attendance.program_year,ipeds.tuition.in_state,ipeds.tuition.out_of_state,ipeds.ft_faculty_rate,ipeds.institutional_characteristics.level,ipeds.endowment.begin,ipeds.size,ipeds.avg_net_price.public,ipeds.avg_net_price.private
703,UC Clermont | University Of Cincinnati,ucclermont.edu,4.64,1292,1736,http://wave.webaim.org/report?url=www.ucclermont.edu/,0,7,16,37,73,1159,University of Cincinnati-Clermont College,Batavia,OH,2,3,1,,0.0,13990.0,,5864.0,12980.0,0.2466,1,1998693.0,2216.0,10532.0,
704,Cleveland State University | Engaged Learning,csuohio.edu,3.82,262,652,http://wave.webaim.org/report?url=www.csuohio.edu/,4,52,114,34,53,5,Cleveland State University,Cleveland,OH,3,4,1,0.936,0.0,24010.0,,11185.0,15952.0,0.4864,1,92387453.0,10917.0,16943.0,
705,University of Findlay | Meaningful Lives. Productive Careers.,findlay.edu,3.82,234,899,http://wave.webaim.org/report?url=www.findlay.edu/,0,31,87,39,36,41,The University of Findlay,Findlay,OH,3,4,2,0.7959,0.0,47032.0,,36484.0,36484.0,0.5989,1,42249898.0,2222.0,,25849.0
706,Home - Good Samaritan,gscollege.edu,2.72,175,570,http://wave.webaim.org/report?url=www.gscollege.edu/,1,27,56,34,34,23,Good Samaritan College of Nursing and Health Science,Cincinnati,OH,2,3,2,0.3462,0.0,,,15470.0,15470.0,0.7895,1,4719836.0,353.0,,
707,Hebrew Union College - Jewish Institute of Religion,huc.edu,4.42,756,1494,http://wave.webaim.org/report?url=www.huc.edu/,0,65,86,68,72,465,Hebrew Union College-Jewish Institute of Religion,New York,NY,4,4,2,,0.0,,,,,1.0,1,225658033.0,,,
708,Hebrew Union College - Jewish Institute of Religion,huc.edu,4.42,756,1494,http://wave.webaim.org/report?url=www.huc.edu/,0,65,86,68,72,465,Hebrew Union College-Jewish Institute of Religion-Cincinnati,Cincinnati,OH,0,0,2,,,,,,,,1,,,,
709,Hebrew Union College - Jewish Institute of Religion,huc.edu,4.42,756,1494,http://wave.webaim.org/report?url=www.huc.edu/,0,65,86,68,72,465,Hebrew Union College-Jewish Institute of Religion-Los Angeles,Los Angeles,CA,0,0,2,,,,,,,,1,,,,
710,TV & Radio Broadcasting School | Ohio | ICB,icb.edu,5.53,339,1283,http://wave.webaim.org/report?url=www.icb.edu/,10,29,60,66,44,130,International College of Broadcasting,Dayton,OH,2,2,3,,0.0,23093.0,,15520.0,15520.0,,2,,60.0,,17664.0
711,Kent State Tuscarawas | Kent State University,kent.edu/tusc,5.12,388,1269,http://wave.webaim.org/report?url=www.kent.edu/tusc,7,2,45,28,50,256,Kent State University at Tuscarawas,New Philadelphia,OH,2,3,1,,0.0,13461.0,,6229.0,15105.0,0.3952,1,,1776.0,9284.0,
712,"Kent State University at Geauga: Affordable College Near Chardon, Ohio",kent.edu/geauga,7.94,317,1157,http://wave.webaim.org/report?url=www.kent.edu/geauga,7,2,34,21,54,199,Kent State University at Geauga,Burton,OH,2,3,1,,0.0,12783.0,,6229.0,15105.0,0.3628,1,,1863.0,8517.0,
713,Rhodes State College | Rhodes State College,rhodesstate.edu,5.23,365,2244,http://wave.webaim.org/report?url=www.rhodesstate.edu/,122,0,11,14,155,63,James A. Rhodes State College,Lima,OH,2,2,1,,0.0,14964.0,,4325.0,8649.0,0.2921,2,2008622.0,1567.0,10871.0,
714,Home | Marietta College,marietta.edu,3.82,1189,2234,http://wave.webaim.org/report?url=www.marietta.edu/,27,26,81,47,88,920,Marietta College,Marietta,OH,3,4,2,0.7391,0.0,49601.0,,36764.0,36764.0,1.0,1,88469294.0,1121.0,,19826.0
715,Home | Mercy College,mercycollege.edu,3.72,141,826,http://wave.webaim.org/report?url=www.mercycollege.edu/,0,16,21,19,52,33,Mercy College of Ohio,Toledo,OH,3,4,2,0.3951,0.0,22784.0,,18950.0,18950.0,0.3004,1,21625114.0,1493.0,,20409.0
716,Adult Education | Miami Valley Career Technology Center,mvctc.com/ae,4.72,209,979,http://wave.webaim.org/report?url=www.mvctc.com/ae,91,0,16,4,98,0,Miami Valley Career Technology Center,Englewood,OH,1,1,1,,0.0,,15815.0,,,,3,,167.0,8267.0,
717,ZSC - Zane State College,zanestate.edu,3.52,134,847,http://wave.webaim.org/report?url=www.zanestate.edu/,41,14,18,13,46,2,Zane State College,Zanesville,OH,2,2,1,,0.0,11752.0,,5456.0,10616.0,0.3663,1,11410817.0,973.0,6285.0,
718,Home - Toledo Public Schools,tps.org,7.24,354,1707,http://wave.webaim.org/report?url=www.tps.org/,1,1,37,12,75,228,Toledo Public Schools Adult and Continuing Education,Toledo,OH,1,1,1,,0.0,,23317.0,,,,2,,57.0,18654.0,
719,"Colleges of Medicine, Pharmacy & Graduate Studies | NEOMED",neomed.edu,7.13,151,928,http://wave.webaim.org/report?url=www.neomed.edu/,9,9,19,13,62,39,Northeast Ohio Medical University,Rootstown,OH,4,4,1,,0.0,,,,,0.88,1,21582661.0,,,
720,Ohio State Beauty Academy | OSBA Cosmetology School,ohiostatebeauty.com,3.78,58,280,http://wave.webaim.org/report?url=www.ohiostatebeauty.com/,3,4,16,4,31,0,Ohio State Beauty Academy,Lima,OH,1,1,3,,0.0,,12290.0,,,,2,,72.0,,8072.0
721,Beauty Schools in Ohio | Salon Schools Group,salonschools.ohiostate.edu,3.42,213,815,http://wave.webaim.org/report?url=https://salonschools.ohiostate.edu/,15,21,12,20,42,103,The Spa School,Columbus,OH,1,1,3,,0.0,,21368.0,,,,2,,137.0,,18931.0
722,Beauty Schools in Ohio | Salon Schools Group,salonschools.ohiostate.edu,3.42,213,815,http://wave.webaim.org/report?url=https://salonschools.ohiostate.edu/,15,21,12,20,42,103,Ohio State School of Cosmetology-Canal Winchester,CANAL WINCHESTER,OH,1,1,3,,0.0,,18696.0,,,,2,,88.0,,15192.0
723,Beauty Schools in Ohio | Salon Schools Group,salonschools.ohiostate.edu,3.42,213,815,http://wave.webaim.org/report?url=https://salonschools.ohiostate.edu/,15,21,12,20,42,103,Ohio State School of Cosmetology-Heath,Heath,OH,1,1,3,,0.0,,18980.0,,,,2,,90.0,,15368.0
724,Trinity School of Nursing – Department of Trinity Health System,trinityson.com,4.63,119,784,http://wave.webaim.org/report?url=https://trinityson.com/,4,23,29,18,45,0,Trinity Health System School of Nursing,Steubenville,OH,1,1,2,1.0,0.0,17748.0,,9411.0,10323.0,,2,,49.0,,16825.0
725,Ohio Wesleyan University,owu.edu,8.03,659,5269,http://wave.webaim.org/report?url=https://www.owu.edu/,184,58,41,235,112,29,Ohio Wesleyan University,Delaware,OH,3,3,2,0.684,0.0,62161.0,,47130.0,47130.0,0.511,1,243081344.0,1422.0,,24720.0
726,Home - Professional Skills Institute,proskills.edu,4.82,471,1570,http://wave.webaim.org/report?url=www.proskills.edu/,1,13,99,89,62,207,Professional Skills Institute,Maumee,OH,1,2,3,0.9308,0.0,37201.0,,12767.0,12767.0,0.3846,2,,346.0,,31657.0
727,Fortis Colleges & Institutes: Accredited Career Training Programs,fortiscollege.edu,6.82,893,2454,http://wave.webaim.org/report?url=www.fortiscollege.edu/,45,11,23,204,153,457,Fortis College-Centerville,Centerville,OH,1,2,3,,0.0,29004.0,,14543.0,14543.0,0.1603,2,,559.0,,23301.0
728,Fortis Colleges & Institutes: Accredited Career Training Programs,fortiscollege.edu,6.82,893,2454,http://wave.webaim.org/report?url=www.fortiscollege.edu/,45,11,23,204,153,457,Fortis College-Columbus,Westerville,OH,1,2,3,,0.0,43603.0,,15872.0,15872.0,0.7561,2,,1042.0,,37885.0
729,Fortis Colleges & Institutes: Accredited Career Training Programs,fortiscollege.edu,6.82,893,2454,http://wave.webaim.org/report?url=www.fortiscollege.edu/,45,11,23,204,153,457,Fortis College-Dothan,Dothan,AL,1,1,3,,0.0,,16531.0,,,,3,,165.0,,12417.0
730,Fortis Colleges & Institutes: Accredited Career Training Programs,fortiscollege.edu,6.82,893,2454,http://wave.webaim.org/report?url=www.fortiscollege.edu/,45,11,23,204,153,457,Fortis College-Montgomery,Montgomery,AL,1,1,3,,0.0,,26090.0,,,,3,,284.0,,21053.0
731,Fortis Colleges & Institutes: Accredited Career Training Programs,fortiscollege.edu,6.82,893,2454,http://wave.webaim.org/report?url=www.fortiscollege.edu/,45,11,23,204,153,457,Fortis College-Salt Lake City,Salt Lake City,UT,2,2,3,,0.0,30105.0,,15524.0,15524.0,0.2241,2,,539.0,,25128.0
732,Fortis Colleges & Institutes: Accredited Career Training Programs,fortiscollege.edu,6.82,893,2454,http://wave.webaim.org/report?url=www.fortiscollege.edu/,45,11,23,204,153,457,Fortis College-Indianapolis,Indianapolis,IN,1,2,3,,0.0,30406.0,,14988.0,14988.0,0.5,2,,416.0,,24917.0
733,Franciscan University of Steubenville | Academically Excellent Passionately Catholic,franciscan.edu,7.92,296,1594,http://wave.webaim.org/report?url=www.franciscan.edu/,18,26,75,47,43,87,Franciscan University of Steubenville,Steubenville,OH,3,4,2,0.73,0.0,39788.0,,30180.0,30180.0,1.0,1,63747212.0,2340.0,,23415.0
734,HomePage - TRI-STATE BIBLE COLLEGE,tsbc.edu,6.83,440,1389,http://wave.webaim.org/report?url=www.tsbc.edu/,13,7,28,28,52,312,Tri-State Bible College,South Point,OH,3,3,2,,0.0,14768.0,,9100.0,9100.0,,1,,18.0,,768.0
735,Welcome to Walsh University,walsh.edu,4.42,284,584,http://wave.webaim.org/report?url=https://www.walsh.edu/,1,0,25,41,20,197,Walsh University,North Canton,OH,3,4,2,0.7656,0.0,42869.0,,31725.0,31725.0,0.984,1,28386534.0,1660.0,,16276.0
736,Xavier University,xavier.edu,3.32,989,2143,http://wave.webaim.org/report?url=https://www.xavier.edu/,1,249,86,104,143,406,Xavier University,Cincinnati,OH,3,4,2,0.8122,0.0,58260.0,,42460.0,42460.0,0.5118,1,199275000.0,5250.0,,34592.0
737,Oklahoma Wesleyan University | Private Christian Institution in Bartlesville,okwu.edu,6.14,309,933,http://wave.webaim.org/report?url=www.okwu.edu/,9,20,37,20,73,150,Oklahoma Wesleyan University,Bartlesville,OK,3,4,2,0.8266,0.0,40883.0,,28924.0,28924.0,0.4,1,7387561.0,790.0,,27038.0
738,Cameron University | Cameron University,cameron.edu,4.62,146,663,http://wave.webaim.org/report?url=https://www.cameron.edu/,0,8,37,37,36,28,Cameron University,Lawton,OK,3,4,1,,0.0,15685.0,,6450.0,15870.0,0.5948,1,20379885.0,3126.0,8421.0,
739,"East Central University - Ada, Ok",ecok.edu,4.44,171,938,http://wave.webaim.org/report?url=https://www.ecok.edu/,6,10,47,27,65,16,East Central University,Ada,OK,3,4,1,0.9645,0.0,16681.0,,7052.0,16412.0,0.9931,1,33621635.0,2815.0,10496.0,
740,Home page | Redlands Community College,redlandscc.edu,4.93,263,1893,http://wave.webaim.org/report?url=www.redlandscc.edu/,4,7,51,27,120,54,Redlands Community College,El Reno,OK,2,2,1,,0.0,15213.0,,5360.0,7926.0,0.381,2,779590.0,1012.0,5920.0,
741,Oklahoma Panhandle State University Home,opsu.edu,2.42,320,782,http://wave.webaim.org/report?url=www.opsu.edu/,0,19,19,10,53,219,Oklahoma Panhandle State University,Goodwell,OK,3,3,1,,0.0,15443.0,,7384.0,8128.0,0.5506,1,5214059.0,1245.0,8667.0,
742,Oklahoma State University-Oklahoma City | Celebrating 60 Years 1961-2021,osuokc.edu,3.72,204,970,http://wave.webaim.org/report?url=www.osuokc.edu/,5,9,21,21,37,111,Oklahoma State University-Oklahoma City,Oklahoma City,OK,2,3,1,,0.0,12130.0,,5070.0,10908.0,1.0,1,150755.0,4189.0,6142.0,
743,Home - Oklahoma City Community College,occc.edu,5.43,183,1623,http://wave.webaim.org/report?url=www.occc.edu/,45,7,35,21,19,56,Oklahoma City Community College,Oklahoma City,OK,2,2,1,,0.0,11526.0,,4059.0,9810.0,1.0,2,328484.0,10632.0,5794.0,
744,Be True to You | Be the One They Call | OSUIT,osuit.edu,6.83,76,556,http://wave.webaim.org/report?url=https://osuit.edu/,1,3,20,8,17,27,Oklahoma State University Institute of Technology,Okmulgee,OK,2,3,1,,0.0,12765.0,,5774.0,11384.0,0.6642,1,4369139.0,2091.0,7870.0,
745,Oral Roberts University | Spirit-Empowered Christian Education,oru.edu,3.52,129,663,http://wave.webaim.org/report?url=https://oru.edu/,11,5,11,7,49,46,Oral Roberts University,Tulsa,OK,3,4,2,0.7839,0.0,44006.0,,30930.0,30930.0,0.4136,1,45020854.0,3080.0,,19355.0
746,Home | Southeastern Oklahoma State University,se.edu,3.87,166,897,http://wave.webaim.org/report?url=www.se.edu/,1,16,22,32,57,38,Southeastern Oklahoma State University,Durant,OK,3,4,1,0.7859,0.0,16367.0,,6750.0,15390.0,1.0,1,26947397.0,3078.0,8109.0,
747,"WESTERN - Western Oklahoma State College | Altus, OK",wosc.edu,1.92,195,531,http://wave.webaim.org/report?url=www.wosc.edu/,1,4,6,11,40,133,Western Oklahoma State College,Altus,OK,2,2,1,,0.0,13720.0,,4978.0,9032.0,0.3676,2,6525372.0,974.0,5364.0,
748,HOME | Formations,formationsinstitute.org,9.74,105,535,http://wave.webaim.org/report?url=formationsinstitute.org/,2,7,12,6,26,52,Formations Institute of Cosmetology & Barbering,Woodward,OK,1,1,3,,0.0,,22303.0,,,,3,,34.0,,18521.0
749,Portland | Concorde Career Colleges,concorde.edu/campus/portland-oregon,4.02,273,1109,http://wave.webaim.org/report?url=https://www.concorde.edu/campus/portland-oregon,18,9,42,49,50,105,Concorde Career College-Portland,Portland,OR,1,2,3,0.9048,0.0,,27922.0,,,0.6977,2,,466.0,,25326.0
750,University of Oregon,uoregon.edu,3.45,162,846,http://wave.webaim.org/report?url=https://www.uoregon.edu/,4,0,12,19,39,88,University of Oregon,Eugene,OR,3,4,1,0.8381,0.0,27717.0,,13857.0,39309.0,0.6932,1,947072200.0,17972.0,18047.0,
751,Southwestern Oregon Community College - Southwestern Oregon Community College,socc.edu,6.93,206,1263,http://wave.webaim.org/report?url=www.socc.edu/,10,3,43,14,51,85,Southwestern Oregon Community College,Coos Bay,OR,2,2,1,,0.0,14924.0,,6260.0,6260.0,1.0,2,1986031.0,1226.0,9028.0,
752,University of Western States | An Integrated Health Sciences University,uws.edu,3.92,167,765,http://wave.webaim.org/report?url=https://www.uws.edu/,5,3,20,18,78,43,University of Western States,Portland,OR,3,4,2,,0.0,,,,,0.4643,1,3485260.0,3.0,,
753,Error: Active domain connection for this domain not found,jolieacademy.com,2.01,4,14,http://wave.webaim.org/report?url=jolieacademy.com/,1,0,2,1,0,0,Jolie Hair and Beauty Academy-Hazleton,Hazleton,PA,1,1,3,,0.0,,19282.0,,,,3,,38.0,,16090.0
754,Error: Active domain connection for this domain not found,jolieacademy.com,1.92,4,14,http://wave.webaim.org/report?url=www.jolieacademy.com/,1,0,2,1,0,0,Jolie Hair and Beauty Academy-Hazleton,Hazleton,PA,1,1,3,,0.0,,19282.0,,,,3,,38.0,,16090.0
755,Error: Active domain connection for this domain not found,jolieacademy.com,2.01,4,14,http://wave.webaim.org/report?url=jolieacademy.com/,1,0,2,1,0,0,Jolie Hair and Beauty Academy-Wilkes-Barre,Wilkes Barre,PA,1,1,3,,0.0,,,,,,3,,104.0,,
756,Error: Active domain connection for this domain not found,jolieacademy.com,1.92,4,14,http://wave.webaim.org/report?url=www.jolieacademy.com/,1,0,2,1,0,0,Jolie Hair and Beauty Academy-Wilkes-Barre,Wilkes Barre,PA,1,1,3,,0.0,,,,,,3,,104.0,,
757,Error: Active domain connection for this domain not found,jolieacademy.com,2.01,4,14,http://wave.webaim.org/report?url=jolieacademy.com/,1,0,2,1,0,0,Jolie Hair and Beauty Academy-Ludlow,Ludlow,MA,1,1,3,,0.0,,18928.0,,,,3,,32.0,,15103.0
758,Error: Active domain connection for this domain not found,jolieacademy.com,1.92,4,14,http://wave.webaim.org/report?url=www.jolieacademy.com/,1,0,2,1,0,0,Jolie Hair and Beauty Academy-Ludlow,Ludlow,MA,1,1,3,,0.0,,18928.0,,,,3,,32.0,,15103.0
759,Error: Active domain connection for this domain not found,jolieacademy.com,2.01,4,14,http://wave.webaim.org/report?url=jolieacademy.com/,1,0,2,1,0,0,Jolie Hair and Beauty Academy-Northfield,Northfield,NJ,1,1,3,,0.0,,19174.0,,,,3,,74.0,,15557.0
760,Error: Active domain connection for this domain not found,jolieacademy.com,1.92,4,14,http://wave.webaim.org/report?url=www.jolieacademy.com/,1,0,2,1,0,0,Jolie Hair and Beauty Academy-Northfield,Northfield,NJ,1,1,3,,0.0,,19174.0,,,,3,,74.0,,15557.0
761,Error: Active domain connection for this domain not found,jolieacademy.com,2.01,4,14,http://wave.webaim.org/report?url=jolieacademy.com/,1,0,2,1,0,0,Jolie Health and Beauty Academy-Turnersville,Turnersville,NJ,1,1,3,,0.0,,18984.0,,,,3,,56.0,,15098.0
762,Error: Active domain connection for this domain not found,jolieacademy.com,1.92,4,14,http://wave.webaim.org/report?url=www.jolieacademy.com/,1,0,2,1,0,0,Jolie Health and Beauty Academy-Turnersville,Turnersville,NJ,1,1,3,,0.0,,18984.0,,,,3,,56.0,,15098.0
763,Error: Active domain connection for this domain not found,jolieacademy.com,2.01,4,14,http://wave.webaim.org/report?url=jolieacademy.com/,1,0,2,1,0,0,Jolie Health & Beauty Academy-Cherry Hill,Cherry Hill,NJ,1,1,3,,0.0,,18052.0,,,,3,,76.0,,13344.0
764,Error: Active domain connection for this domain not found,jolieacademy.com,1.92,4,14,http://wave.webaim.org/report?url=www.jolieacademy.com/,1,0,2,1,0,0,Jolie Health & Beauty Academy-Cherry Hill,Cherry Hill,NJ,1,1,3,,0.0,,18052.0,,,,3,,76.0,,13344.0
765,DeSales University,desales.edu,4.42,524,1739,http://wave.webaim.org/report?url=www.desales.edu/,9,22,111,30,149,203,DeSales University,Center Valley,PA,3,4,2,0.8177,0.0,54300.0,,39500.0,39500.0,0.3624,1,77786159.0,2352.0,,29547.0
766,Community College of Beaver County,ccbc.edu,16.26,243,665,http://wave.webaim.org/report?url=https://www.ccbc.edu/,25,63,17,17,38,83,Community College of Beaver County,Monaca,PA,2,2,1,,0.0,11860.0,,6720.0,18390.0,0.4419,2,1749158.0,1399.0,6934.0,
767,Home | Arcadia University,arcadia.edu,4.32,470,2862,http://wave.webaim.org/report?url=https://www.arcadia.edu/,0,4,22,61,177,206,Arcadia University,Glenside,PA,3,4,2,0.7363,0.0,59684.0,,45340.0,45340.0,0.3083,1,70402000.0,1832.0,,28574.0
768,Bucks County School of Beauty Culture Feasterville-Trevose,bcsbc.edu,3.92,124,886,http://wave.webaim.org/report?url=www.bcsbc.edu/,8,5,9,14,24,64,Bucks County School of Beauty Culture Inc,Feasterville,PA,1,1,3,,0.0,,14936.0,,,,3,,80.0,,12980.0
769,Chestnut Hill College |,chc.edu,4.62,140,891,http://wave.webaim.org/report?url=www.chc.edu/,15,30,25,29,37,4,Chestnut Hill College,Philadelphia,PA,3,4,2,0.7114,0.0,54599.0,,38200.0,38200.0,1.0,1,9471124.0,1051.0,,24202.0
770,Home - Curtis Institute of Music,curtis.edu,3.42,148,730,http://wave.webaim.org/report?url=www.curtis.edu/,15,16,23,10,53,31,Curtis Institute of Music,Philadelphia,PA,3,4,2,0.0244,0.0,22192.0,,3015.0,3015.0,0.0339,1,171072319.0,113.0,,10097.0
771,Choose Your Path - Douglas Education Center,dec.edu,6.73,152,1387,http://wave.webaim.org/report?url=www.dec.edu/,29,20,25,21,51,6,Douglas Education Center,Monessen,PA,1,2,3,,0.0,31259.0,,17750.0,17750.0,0.56,2,,207.0,,25467.0
772,Home - Evangelical Seminary,evangelical.edu,2.82,179,454,http://wave.webaim.org/report?url=www.evangelical.edu/,3,69,24,11,41,31,Evangelical Theological Seminary,Myerstown,PA,4,4,2,,0.0,,,,,,1,2550572.0,,,
773,Holy Family University | Holy Family University,holyfamily.edu,3.92,145,660,http://wave.webaim.org/report?url=https://www.holyfamily.edu/,2,3,14,35,58,33,Holy Family University,Philadelphia,PA,3,4,2,0.777,0.0,37020.0,,31640.0,31640.0,0.2135,1,21183406.0,2098.0,,14854.0
774,Great Lakes Institute of Technology - Erie PA Healthcare Training School,glit.edu,4.72,259,936,http://wave.webaim.org/report?url=www.glit.edu/,5,35,20,19,63,117,Great Lakes Institute of Technology,Erie,PA,1,2,3,,0.0,,20958.0,,,,2,,429.0,,15913.0
775,Home - Keystone College,keystone.edu,4.93,462,1017,http://wave.webaim.org/report?url=https://www.keystone.edu/,0,2,11,16,60,373,Keystone College,La Plume,PA,3,4,2,0.7874,0.0,39200.0,,17000.0,17000.0,0.232,1,6660167.0,1178.0,,25268.0
776,King's College | Transformation. Community. Holy Cross.,kings.edu,3.52,85,425,http://wave.webaim.org/report?url=www.kings.edu/,2,27,7,21,23,5,King's College,Wilkes-Barre,PA,3,4,2,0.8661,0.0,52647.0,,40080.0,40080.0,0.6289,1,86771190.0,1951.0,,27269.0
777,Welcome to La Roche University,laroche.edu,8.15,155,606,http://wave.webaim.org/report?url=www.laroche.edu/,1,0,32,30,41,51,La Roche University,Pittsburgh,PA,3,4,2,0.6891,0.0,43073.0,,30320.0,30320.0,0.3779,1,6068411.0,1079.0,,21892.0
778,Lebanon Valley College,lvc.edu,8.15,300,1357,http://wave.webaim.org/report?url=www.lvc.edu/,0,0,53,71,56,120,Lebanon Valley College,Annville,PA,3,4,2,0.778,0.0,59255.0,,46030.0,46030.0,0.5039,1,71832368.0,1655.0,,27569.0
779,Welcome to United Lutheran Seminary,unitedlutheranseminary.edu,2.12,160,379,http://wave.webaim.org/report?url=https://www.unitedlutheranseminary.edu/,6,7,5,14,29,99,United Lutheran Seminary,Gettysburg,PA,4,4,2,,0.0,,,,,1.0,1,69447298.0,,,
780,Lycoming College | Nationally-ranked liberal arts college in Pennsylvania,lycoming.edu,2.32,196,828,http://wave.webaim.org/report?url=https://www.lycoming.edu/,5,22,15,26,44,84,Lycoming College,Williamsport,PA,3,3,2,0.6548,0.0,57132.0,,42939.0,42939.0,0.8261,1,201549000.0,1054.0,,18554.0
781,Moravian University | Moravian University,moravian.edu,2.82,187,952,http://wave.webaim.org/report?url=www.moravian.edu/,0,2,18,22,72,73,Moravian University,Bethlehem,PA,3,4,2,0.801,0.0,59553.0,,47367.0,47367.0,1.0,1,117877996.0,1951.0,,27801.0
782,Heritage Valley Health System - Uniquely Connected. For Life.,heritagevalley.org,3.62,286,1407,http://wave.webaim.org/report?url=www.heritagevalley.org/,1,13,14,41,119,98,Heritage Valley Kennedy School of Nursing,McKees Rocks,PA,1,1,2,0.6833,0.0,29630.0,,20275.0,20275.0,,3,,44.0,,22880.0
783,Salus University - Home,salus.edu,3.42,285,896,http://wave.webaim.org/report?url=https://www.salus.edu/,6,19,17,30,51,162,Salus University,Elkins Park,PA,4,4,2,,0.0,,,,,0.8136,1,46254055.0,,,
784,Peirce College for Working Adults | On-Campus & Online Programs,peirce.edu,6.03,192,861,http://wave.webaim.org/report?url=https://www.peirce.edu/,3,27,22,34,65,41,Peirce College,Philadelphia,PA,3,4,2,,0.0,18260.0,,15060.0,15060.0,1.0,1,3271824.0,947.0,,8382.0
785,PAFA - Pennsylvania Academy of the Fine Arts | Since 1805,pafa.org,3.13,163,533,http://wave.webaim.org/report?url=https://www.pafa.org/,2,11,14,13,46,77,Pennsylvania Academy of the Fine Arts,Philadelphia,PA,3,4,2,0.8779,0.0,62147.0,,40376.0,40376.0,0.3878,1,37873755.0,135.0,,42767.0
